"","zip","Freq","city","state","latitude","longitude"
"51","20878",1,"Gaithersburg","MD",39.11755,-77.23548
"52","21904",1,"Port Deposit","MD",39.61881,-76.0853
"53","22030",1,"Fairfax","VA",38.846212,-77.32787
"54","22031",2,"Fairfax","VA",38.859675,-77.26167
"55","22039",1,"Fairfax Station","VA",38.760747,-77.31684
"56","22041",1,"Falls Church","VA",38.849136,-77.14081
"57","22042",1,"Falls Church","VA",38.864669,-77.18781
"58","22079",1,"Lorton","VA",38.695915,-77.20122
"59","22124",1,"Oakton","VA",38.88619,-77.32402
"60","22150",1,"Springfield","VA",38.778243,-77.18562
"61","22151",1,"Springfield","VA",38.803813,-77.20821
"62","22152",1,"Springfield","VA",38.775716,-77.23131
"63","22172",1,"Triangle","VA",38.557527,-77.35726
"64","22191",2,"Woodbridge","VA",38.63275,-77.26786
"65","22192",1,"Woodbridge","VA",38.678451,-77.30657
"66","22193",2,"Woodbridge","VA",38.646375,-77.34469
"67","22315",1,"Alexandria","VA",38.757924,-77.15284
"68","22401",1,"Fredericksburg","VA",38.301829,-77.47077
"69","22407",1,"Fredericksburg","VA",38.271028,-77.5559
"70","22408",1,"Fredericksburg","VA",38.236023,-77.46111
"71","22485",1,"King George","VA",38.277837,-77.1642
"72","22508",2,"Locust Grove","VA",38.326624,-77.76987
"73","22534",1,"Partlow","VA",38.08157,-77.66795
"74","22542",1,"Rhoadesville","VA",38.296355,-77.88379
"75","22551",1,"Spotsylvania","VA",38.17,-77.7
"76","22553",1,"Spotsylvania","VA",38.207275,-77.64378
"77","22567",1,"Unionville","VA",38.233223,-77.91258
"78","22580",1,"Woodford","VA",38.095772,-77.44404
"79","22701",1,"Culpeper","VA",38.459521,-77.99875
"80","22714",1,"Brandy Station","VA",38.512989,-77.89529
"81","22733",1,"Rapidan","VA",38.324175,-78.05877
"82","22737",1,"Rixeyville","VA",38.588409,-77.98995
"83","22901",1,"Charlottesville","VA",38.072402,-78.50149
"84","22903",1,"Charlottesville","VA",38.026342,-78.5348
"85","22911",1,"Charlottesville","VA",38.07735,-78.42042
"86","22923",1,"Barboursville","VA",38.167465,-78.3259
"87","22937",1,"Esmont","VA",37.79922,-78.61263
"88","22942",4,"Gordonsville","VA",38.125214,-78.197
"89","22946",1,"Keene","VA",37.855103,-78.56162
"90","22947",1,"Keswick","VA",38.025346,-78.32925
"91","22960",1,"Orange","VA",38.231526,-78.07923
"92","22963",1,"Palmyra","VA",37.871021,-78.30837
"93","22974",2,"Troy","VA",37.959376,-78.26353
"94","23022",1,"Bremo Bluff","VA",37.728067,-78.26865
"95","23024",2,"Bumpass","VA",37.961187,-77.76824
"96","23038",2,"Columbia","VA",37.758949,-78.14009
"97","23039",1,"Crozier","VA",37.643406,-77.80709
"98","23055",1,"Fork Union","VA",37.782109,-78.23472
"99","23063",1,"Goochland","VA",37.69536,-77.99793
"100","23065",1,"Gum Spring","VA",37.801783,-77.92431
"101","23084",3,"Kents Store","VA",37.90198,-78.09647
"102","23093",2,"Louisa","VA",37.995103,-78.04612
"103","23103",1,"Manakin Sabot","VA",37.639354,-77.72841
"104","23117",3,"Mineral","VA",38.007186,-77.86809
"105","23136",1,NA,NA,NA,NA
"106","23153",1,"Sandy Hook","VA",37.787745,-77.96916
"107","23192",1,"Montpelier","VA",37.813901,-77.68952
"108","23238",1,"Richmond","VA",37.733844,-77.888082
"109","24590",1,"Scottsville","VA",37.806508,-78.48134
"110","24701",2,"Bluefield","WV",37.2757,-81.2145
"111","24736",1,"Matoaka","WV",37.425866,-81.27625
"112","24739",1,"Oakvale","WV",37.336554,-80.95523
"113","24740",1,"Princeton","WV",37.368167,-81.07307
"114","24853",1,"Kimball","WV",37.427781,-81.48654
"115","24901",1,"Lewisburg","WV",37.80848,-80.44493
"116","24910",2,"Alderson","WV",37.731717,-80.65942
"117","24946",1,"Hillsboro","WV",38.114627,-80.22808
"118","24954",1,"Marlinton","WV",38.196374,-80.05957
"119","24986",1,"White Sulphur Springs","WV",37.861237,-80.24008
"120","24991",1,"Williamsburg","WV",38.001124,-80.48027
"121","25003",1,"Alum Creek","WV",38.254483,-81.79045
"122","25007",1,"Arnett","WV",37.832443,-81.42991
"123","25015",1,"Belle","WV",38.224918,-81.5151
"124","25043",1,"Clay","WV",38.46791,-81.0082
"125","25045",1,"Clendenin","WV",38.464079,-81.33836
"126","25059",1,"Dixie","WV",38.260339,-81.19697
"127","25064",1,"Dunbar","WV",38.367255,-81.74473
"128","25071",1,"Elkview","WV",38.451344,-81.46602
"129","25081",1,"Foster","WV",38.092103,-81.75855
"130","25093",1,"Gordon","WV",37.997105,-81.71704
"131","25107",1,"Hernshaw","WV",38.211477,-81.60468
"132","25118",1,"Kimberly","WV",38.135059,-81.30312
"133","25124",1,"Liberty","WV",38.619376,-81.76361
"134","25125",1,"Lizemores","WV",38.323058,-81.19769
"135","25132",1,"Mammoth","WV",38.293438,-81.34526
"136","25134",1,"Miami","WV",38.153818,-81.44962
"137","25136",1,"Montgomery","WV",38.175742,-81.33047
"138","25173",1,"Robson","WV",38.072309,-81.2457
"139","25174",1,"Rock Creek","WV",37.850007,-81.4451
"140","25177",2,"Saint Albans","WV",38.378841,-81.82633
"141","25264",1,"Mount Alto","WV",38.853643,-81.8985
"142","25275",1,"Sandyville","WV",38.926713,-81.6196
"143","25286",1,"Walton","WV",38.617139,-81.39537
"144","25301",1,"Charleston","WV",38.350647,-81.63028
"145","25302",1,"Charleston","WV",38.375397,-81.62367
"146","25303",1,"Charleston","WV",38.362374,-81.6863
"147","25306",1,"Charleston","WV",38.310827,-81.53106
"148","25309",1,"Charleston","WV",38.329768,-81.73418
"149","25311",1,"Charleston","WV",38.351204,-81.58198
"150","25312",1,"Charleston","WV",38.414155,-81.66166
"151","25313",1,"Charleston","WV",38.425721,-81.76168
"152","25314",1,"Charleston","WV",38.335969,-81.66084
"153","25506",1,"Branchland","WV",38.214232,-82.191
"154","25508",1,"Chapmanville","WV",37.962522,-82.01954
"155","25511",1,"Dunlow","WV",38.011587,-82.38072
"156","25514",1,"Fort Gay","WV",38.101664,-82.5456
"157","25517",1,"Genoa","WV",38.116605,-82.46238
"158","25521",1,"Griffithsville","WV",38.238045,-81.98991
"159","25524",1,"Harts","WV",38.02644,-82.1086
"160","25534",1,"Kiahsville","WV",38.082632,-82.27115
"161","25541",1,"Milton","WV",38.440316,-82.13535
"162","25545",1,"Ona","WV",38.44068,-82.22311
"163","25547",1,"Pecks Mill","WV",37.925145,-81.95826
"164","25555",1,"Prichard","WV",38.238942,-82.58178
"165","25564",1,"Sod","WV",38.268079,-81.88769
"166","25567",1,"Sumerco","WV",38.219996,-81.85414
"167","25573",1,"Yawkey","WV",38.229352,-81.94543
"168","25601",1,"Logan","WV",37.833826,-82.00011
"169","25614",1,"Cora","WV",37.833204,-81.902401
"170","25625",1,"Holden","WV",37.827404,-82.06382
"171","25637",1,"Mount Gay","WV",37.849418,-82.02174
"172","25646",1,"Stollings","WV",37.837136,-81.95921
"173","25649",1,"Verdunville","WV",37.852728,-82.06678
"174","25653",1,"Wilkinson","WV",37.828926,-81.99936
"175","25671",1,"Dingess","WV",37.863118,-82.21671
"176","25674",1,"Kermit","WV",37.860845,-82.37574
"177","25676",1,"Lenore","WV",37.818843,-82.27267
"178","25678",1,"Matewan","WV",37.617949,-82.16397
"179","25705",1,"Huntington","WV",38.410745,-82.36995
"180","25801",2,"Beckley","WV",37.79064,-81.19958
"181","25812",1,"Ansted","WV",38.138419,-81.10403
"182","25823",2,"Coal City","WV",37.679582,-81.20968
"183","25827",1,"Crab Orchard","WV",37.733391,-81.23769
"184","25840",1,"Fayetteville","WV",38.059415,-81.11208
"185","25849",1,"Glen White","WV",37.731521,-81.28108
"186","25854",1,"Hico","WV",38.128245,-80.99151
"187","25862",1,"Lansing","WV",38.079509,-81.06238
"188","25868",1,"Lookout","WV",38.073479,-80.9522
"189","25880",1,"Mount Hope","WV",37.88169,-81.19273
"190","25901",1,"Oak Hill","WV",37.982775,-81.14533
"191","25921",1,"Sophia","WV",37.70708,-81.26263
"192","25938",1,"Victor","WV",38.151832,-81.05101
"193","25962",1,"Rainelle","WV",37.966816,-80.7889
"194","25976",1,"Meadow Bridge","WV",37.854735,-80.84199
"195","25981",1,"Quinwood","WV",38.07743,-80.72476
"196","26101",1,"Parkersburg","WV",39.265408,-81.53706
"197","26104",1,"Parkersburg","WV",39.285724,-81.52639
"198","26105",1,"Vienna","WV",39.323907,-81.54206
"199","26149",1,"Middlebourne","WV",39.481247,-80.87533
"200","26164",1,"Ravenswood","WV",38.977445,-81.72789
"201","26181",1,"Washington","WV",39.220948,-81.66508
"202","26205",1,"Craigsville","WV",38.330842,-80.64803
"203","26206",1,"Cowen","WV",38.424309,-80.53771
"204","26440",1,"Thornton","WV",39.329797,-79.90371
"205","26554",2,"Fairmont","WV",39.470949,-80.13936
"206","26591",1,"Worthington","WV",39.452034,-80.27599
"207","26651",1,"Summersville","WV",38.30696,-80.87329
"208","26662",1,"Canvas","WV",38.245298,-80.75434
"209","26667",1,"Drennen","WV",38.268633,-80.98148
"210","26676",1,"Leivasy","WV",38.153472,-80.66112
"211","26679",1,"Mount Nebo","WV",38.1755,-80.80897
"212","27292",1,"Lexington","NC",35.775789,-80.23174
"213","27360",1,"Thomasville","NC",35.871,-80.08603
"214","27370",1,"Trinity","NC",35.843856,-79.9849
"215","27832",1,"Gaston","NC",36.502541,-77.68887
"216","27842",1,"Henrico","NC",36.531252,-77.86277
"217","27870",3,"Roanoke Rapids","NC",36.448592,-77.67144
"218","27890",1,"Weldon","NC",36.421387,-77.60825
"219","28018",1,"Bostic","NC",35.441168,-81.7995
"220","28040",1,"Ellenboro","NC",35.346886,-81.75621
"221","28602",2,"Hickory","NC",35.70701,-81.3534
"222","28905",1,"Marble","NC",35.152197,-83.94231
"223","28906",1,"Murphy","NC",35.091332,-84.09018
"224","31548",1,"Kingsland","GA",30.793409,-81.68428
"225","31562",2,"Saint George","GA",30.5,-82.12
"226","31757",1,"Thomasville","GA",30.883208,-83.91237
"227","31792",1,"Thomasville","GA",30.817654,-83.98919
"228","31794",1,"Tifton","GA",31.459666,-83.51083
"229","32009",1,"Bryceville","FL",30.421425,-81.95741
"230","32024",2,"Lake City","FL",30.108128,-82.72529
"231","32025",1,"Lake City","FL",30.155229,-82.62165
"232","32034",1,"Fernandina Beach","FL",30.641487,-81.46092
"233","32038",2,"Fort White","FL",29.922221,-82.71425
"234","32040",3,"Glen Saint Mary","FL",30.272356,-82.21351
"235","32043",1,"Green Cove Springs","FL",29.97289,-81.72195
"236","32044",1,"Hampton","FL",29.863141,-82.15623
"237","32046",1,"Hilliard","FL",30.685319,-81.93061
"238","32054",1,"Lake Butler","FL",30.005135,-82.38103
"239","32055",1,"Lake City","FL",30.216073,-82.6396
"240","32058",1,"Lawtey","FL",30.061174,-82.0943
"241","32060",1,"Live Oak","FL",30.285127,-83.04106
"242","32061",1,"Lulu","FL",30.101542,-82.50337
"243","32062",2,"McAlpin","FL",30.13762,-82.98732
"244","32063",2,"Macclenny","FL",30.267664,-82.12457
"245","32064",1,"Live Oak","FL",30.331517,-82.957151
"246","32065",1,"Orange Park","FL",30.133007,-81.77904
"247","32066",2,"Mayo","FL",30.084849,-83.21849
"248","32068",1,"Middleburg","FL",30.074926,-81.87932
"249","32071",1,"O Brien","FL",30.039096,-82.94481
"250","32073",1,"Orange Park","FL",30.160965,-81.72916
"251","32087",1,"Sanderson","FL",30.390734,-82.26039
"252","32091",1,"Starke","FL",29.937512,-82.11706
"253","32094",1,"Wellborn","FL",30.203153,-82.81421
"254","32096",1,"White Springs","FL",30.366085,-82.76055
"255","32202",1,"Jacksonville","FL",30.328539,-81.65101
"256","32205",1,"Jacksonville","FL",30.307439,-81.72044
"257","32207",1,"Jacksonville","FL",30.294389,-81.6374
"258","32208",1,"Jacksonville","FL",30.392888,-81.67933
"259","32209",1,"Jacksonville","FL",30.354588,-81.69113
"260","32210",1,"Jacksonville","FL",30.268572,-81.73987
"261","32211",1,"Jacksonville","FL",30.333022,-81.586
"262","32216",1,"Jacksonville","FL",30.28374,-81.58359
"263","32217",1,"Jacksonville","FL",30.24354,-81.62098
"264","32218",1,"Jacksonville","FL",30.449096,-81.65651
"265","32219",1,"Jacksonville","FL",30.411564,-81.76653
"266","32221",1,"Jacksonville","FL",30.292631,-81.80502
"267","32225",1,"Jacksonville","FL",30.348585,-81.49965
"268","32234",1,"Jacksonville","FL",30.226463,-81.98364
"269","32244",1,"Jacksonville","FL",30.222489,-81.74894
"270","32246",1,"Jacksonville","FL",30.296911,-81.52228
"271","32250",2,"Jacksonville Beach","FL",30.284641,-81.39844
"272","32254",1,"Jacksonville","FL",30.336038,-81.72509
"273","32256",1,"Jacksonville","FL",30.206922,-81.54604
"274","32257",1,"Jacksonville","FL",30.192434,-81.60597
"275","32258",1,"Jacksonville","FL",30.148209,-81.56882
"276","32304",1,"Tallahassee","FL",30.446766,-84.32394
"277","32320",1,"Apalachicola","FL",29.71877,-85.02704
"278","32322",1,"Carrabelle","FL",29.912584,-84.6407
"279","32327",1,"Crawfordville","FL",30.194939,-84.35533
"280","32328",2,"Eastpoint","FL",29.825252,-84.89247
"281","32346",2,"Panacea","FL",29.983931,-84.38798
"282","32347",1,"Perry","FL",30.080602,-83.58119
"283","32348",1,"Perry","FL",29.966454,-83.659371
"284","32358",2,"Sopchoppy","FL",30.029899,-84.50595
"285","32359",1,"Steinhatchee","FL",29.673459,-83.38416
"286","32505",1,"Pensacola","FL",30.441994,-87.25472
"287","32506",1,"Pensacola","FL",30.408807,-87.31919
"288","32507",1,"Pensacola","FL",30.360887,-87.33451
"289","32534",1,"Pensacola","FL",30.526345,-87.27734
"290","32563",1,"Harold","FL",30.659159,-87.04972
"291","32643",1,"High Springs","FL",29.823616,-82.60407
"292","33021",1,"Hollywood","FL",26.023634,-80.18922
"293","33023",1,"Hollywood","FL",25.989119,-80.21318
"294","33025",1,"Hollywood","FL",25.990494,-80.27326
"295","33033",1,"Homestead","FL",25.487988,-80.42692
"296","33071",1,"Pompano Beach","FL",26.242559,-80.26564
"297","33142",1,"Miami","FL",25.812625,-80.2369
"298","33145",1,"Miami","FL",25.753177,-80.23327
"299","33169",1,"Miami","FL",25.94267,-80.21276
"300","33304",1,"Fort Lauderdale","FL",26.137693,-80.12646
"301","33305",3,"Fort Lauderdale","FL",26.153728,-80.12606
"302","33311",3,"Fort Lauderdale","FL",26.13883,-80.16865
"303","33312",1,"Fort Lauderdale","FL",26.094665,-80.17987
"304","33315",3,"Fort Lauderdale","FL",26.094385,-80.15422
"305","33321",1,"Fort Lauderdale","FL",26.211122,-80.2631
"306","33323",1,"Fort Lauderdale","FL",26.156854,-80.31408
"307","33324",1,"Fort Lauderdale","FL",26.110631,-80.27469
"308","33325",2,"Fort Lauderdale","FL",26.112924,-80.32097
"309","33334",1,"Fort Lauderdale","FL",26.182161,-80.13341
"310","33523",1,"Dade City","FL",28.433019,-82.19736
"311","33530",1,"Durant","FL",27.906823,-82.176749
"312","33540",1,"Zephyrhills","FL",28.235313,-82.16868
"313","33542",1,"Zephyrhills","FL",28.238489,-82.181913
"314","33543",1,"Zephyrhills","FL",28.187356,-82.31601
"315","33544",1,"Zephyrhills","FL",28.26658,-82.34222
"316","33549",1,"Lutz","FL",28.142694,-82.46629
"317","33559",1,"Land O' Lakes","FL",28.156536,-82.415275
"318","33563",1,"Plant City","FL",28.016971,-82.128584
"319","33569",1,"Riverview","FL",27.847802,-82.31799
"320","33573",1,"Sun City Center","FL",27.713353,-82.35965
"321","33579",1,"Riverview","FL",27.79,-82.29
"322","33596",1,"Valrico","FL",27.88,-82.24
"323","33602",1,"Tampa","FL",27.956149,-82.45723
"324","33603",1,"Tampa","FL",27.984198,-82.4627
"325","33604",1,"Tampa","FL",28.016846,-82.4566
"326","33605",1,"Tampa","FL",27.963849,-82.43193
"327","33609",1,"Tampa","FL",27.943549,-82.50656
"328","33610",1,"Tampa","FL",27.993498,-82.40914
"329","33611",1,"Tampa","FL",27.891151,-82.50581
"330","33612",1,"Tampa","FL",28.048595,-82.45171
"331","33613",1,"Tampa","FL",28.077994,-82.44989
"332","33615",1,"Tampa","FL",28.005446,-82.57776
"333","33617",1,"Tampa","FL",28.039096,-82.39371
"334","33619",1,"Tampa","FL",27.94605,-82.37525
"335","33624",1,"Tampa","FL",28.07506,-82.52355
"336","33626",1,"Tampa","FL",28.052799,-82.61135
"337","33629",1,"Tampa","FL",27.92085,-82.50916
"338","33634",1,"Tampa","FL",28.005497,-82.54936
"339","33647",1,"Tampa","FL",28.127973,-82.36123
"340","33655",1,"Tampa","FL",27.871964,-82.438841
"341","33702",2,"Saint Petersburg","FL",27.843052,-82.6449
"342","33703",2,"Saint Petersburg","FL",27.816977,-82.62795
"343","33704",2,"Saint Petersburg","FL",27.796454,-82.63751
"344","33705",4,"Saint Petersburg","FL",27.741306,-82.64349
"345","33706",1,"Saint Petersburg","FL",27.741505,-82.75179
"346","33707",2,"Saint Petersburg","FL",27.756505,-82.71764
"347","33708",4,"Saint Petersburg","FL",27.811626,-82.79321
"348","33710",3,"Saint Petersburg","FL",27.788637,-82.72244
"349","33712",3,"Saint Petersburg","FL",27.745355,-82.66572
"350","33713",1,"Saint Petersburg","FL",27.787904,-82.68039
"351","33714",1,"Saint Petersburg","FL",27.817323,-82.67612
"352","33715",2,"Saint Petersburg","FL",27.68301,-82.72096
"353","33716",1,"Saint Petersburg","FL",27.874324,-82.64515
"354","33755",1,"Clearwater","FL",27.979114,-82.78166
"355","33756",1,"Clearwater","FL",27.944631,-82.78702
"356","33761",1,"Clearwater","FL",28.032827,-82.72596
"357","33765",1,"Clearwater","FL",27.971362,-82.74482
"358","33770",1,"Largo","FL",27.916149,-82.80122
"359","33771",1,"Largo","FL",27.906088,-82.7553
"360","33772",1,"Seminole","FL",27.843349,-82.79307
"361","33773",1,"Largo","FL",27.883188,-82.75633
"362","33774",1,"Largo","FL",27.885283,-82.82607
"363","33777",2,"Largo","FL",27.851052,-82.76111
"364","33781",1,"Pinellas Park","FL",27.839802,-82.71094
"365","33782",1,"Pinellas Park","FL",27.861925,-82.71145
"366","33785",1,"Indian Rocks Beach","FL",27.887923,-82.84703
"367","33803",1,"Lakeland","FL",28.015032,-81.95206
"368","33805",1,"Lakeland","FL",28.071564,-81.95802
"369","33825",1,"Avon Park","FL",27.60047,-81.50932
"370","33844",1,"Haines City","FL",28.101527,-81.6235
"371","33852",1,"Lake Placid","FL",27.293327,-81.38206
"372","33857",1,"Lorida","FL",27.397067,-81.1411
"373","33860",1,"Mulberry","FL",27.884256,-81.97697
"374","33870",1,"Sebring","FL",27.483817,-81.42131
"375","33880",1,"Winter Haven","FL",27.997276,-81.74554
"376","33881",1,"Winter Haven","FL",28.051985,-81.72457
"377","33956",1,"Saint James City","FL",26.536435,-82.0915
"378","34203",1,"Bradenton","FL",27.448369,-82.52324
"379","34205",1,"Bradenton","FL",27.485617,-82.58294
"380","34207",1,"Bradenton","FL",27.438719,-82.57646
"381","34208",1,"Bradenton","FL",27.486448,-82.535
"382","34209",1,"Bradenton","FL",27.488866,-82.62737
"383","34210",1,"Bradenton","FL",27.455543,-82.63372
"384","34217",2,"Bradenton Beach","FL",27.499982,-82.7129
"385","34221",1,"Palmetto","FL",27.549314,-82.55981
"386","34222",1,"Ellenton","FL",27.532098,-82.5009
"387","34223",1,"Englewood","FL",26.974858,-82.3665
"388","34233",1,"Sarasota","FL",27.285142,-82.47363
"389","34234",1,"Sarasota","FL",27.365622,-82.53556
"390","34235",1,"Sarasota","FL",27.365549,-82.48659
"391","34272",1,"Laurel","FL",27.146963,-82.425512
"392","34275",1,"Nokomis","FL",27.136731,-82.45241
"393","34285",1,"Venice","FL",27.091783,-82.44846
"394","34292",1,"Venice","FL",27.098474,-82.41481
"395","34293",1,"Venice","FL",27.055013,-82.3973
"396","34428",1,"Crystal River","FL",28.95138,-82.61213
"397","34429",1,"Crystal River","FL",28.872108,-82.5961
"398","34446",1,"Homosassa","FL",28.746912,-82.53331
"399","34448",1,"Homosassa","FL",28.797979,-82.5912
"400","34452",1,"Inverness","FL",28.793722,-82.35021
"401","34461",1,"Lecanto","FL",28.848776,-82.48108
"402","34465",1,"Beverly Hills","FL",28.932403,-82.47641
"403","34601",2,"Brooksville","FL",28.566183,-82.38002
"404","34602",2,"Brooksville","FL",28.51589,-82.26576
"405","34604",3,"Spring Hill","FL",28.478994,-82.453508
"406","34606",1,"Spring Hill","FL",28.470236,-82.59741
"407","34607",1,"Spring Hill","FL",28.516609,-82.61302
"408","34608",1,"Spring Hill","FL",28.484316,-82.55181
"409","34609",1,"Brooksville","FL",28.475662,-82.50199
"410","34610",1,"Brooksville","FL",28.397791,-82.53084
"411","34613",2,"Brooksville","FL",28.555346,-82.53601
"412","34614",2,"Brooksville","FL",28.632101,-82.52181
"413","34638",1,"Land O Lakes","FL",28.27,-82.52
"414","34652",1,"New Port Richey","FL",28.237582,-82.72818
"415","34653",1,"New Port Richey","FL",28.248558,-82.69869
"416","34654",1,"New Port Richey","FL",28.295714,-82.61782
"417","34655",3,"New Port Richey","FL",28.209833,-82.66973
"418","34667",1,"Hudson","FL",28.372441,-82.66603
"419","34668",1,"Port Richey","FL",28.30073,-82.69698
"420","34669",1,"Hudson","FL",28.348507,-82.61937
"421","34677",2,"Oldsmar","FL",28.042799,-82.67737
"422","34683",1,"Palm Harbor","FL",28.076744,-82.76116
"423","34684",1,"Palm Harbor","FL",28.081325,-82.72751
"424","34685",1,"Palm Harbor","FL",28.099485,-82.69532
"425","34689",1,"Tarpon Springs","FL",28.149691,-82.75339
"426","34690",1,"Holiday","FL",28.190181,-82.72696
"427","34691",1,"Holiday","FL",28.19006,-82.75735
"428","34695",1,"Safety Harbor","FL",28.005639,-82.69511
"429","34698",1,"Dunedin","FL",28.025395,-82.77534
"430","35006",1,"Adger","AL",33.451714,-87.23957
"431","35023",1,"Bessemer","AL",33.443039,-87.0193
"432","35045",1,"Clanton","AL",32.834501,-86.64355
"433","35126",1,"Pinson","AL",33.728568,-86.66052
"434","35173",1,"Trussville","AL",33.623485,-86.58546
"435","35215",3,"Birmingham","AL",33.636102,-86.69506
"436","36024",1,"Eclectic","AL",32.697561,-86.016
"437","36091",1,"Verbena","AL",32.759543,-86.51111
"438","36502",1,"Atmore","AL",31.090528,-87.49715
"439","36750",1,"Maplesville","AL",32.789726,-86.8496
"440","36756",2,"Marion","AL",32.665966,-87.33889
"441","37303",1,"Athens","TN",35.441378,-84.61975
"442","37311",1,"Cleveland","TN",35.146362,-84.88723
"443","37312",1,"Cleveland","TN",35.219532,-84.86489
"444","37325",1,"Delano","TN",35.245578,-84.58812
"445","37331",1,"Etowah","TN",35.325991,-84.53015
"446","37341",1,"Harrison","TN",35.19154,-85.09827
"447","37353",1,"McDonald","TN",35.114036,-84.98535
"448","37363",1,"Ooltewah","TN",35.087881,-85.06005
"449","37385",1,"Tellico Plains","TN",35.345237,-84.27728
"450","37404",1,"Chattanooga","TN",35.030474,-85.2749
"451","37405",1,"Chattanooga","TN",35.081323,-85.31903
"452","37406",1,"Chattanooga","TN",35.065723,-85.25014
"453","37411",1,"Chattanooga","TN",35.023824,-85.2333
"454","37419",1,"Chattanooga","TN",35.031674,-85.37276
"455","37601",2,"Johnson City","TN",36.331006,-82.3386
"456","37604",1,"Johnson City","TN",36.312633,-82.3802
"457","37616",1,"Afton","TN",36.218863,-82.74704
"458","37641",1,"Chuckey","TN",36.21503,-82.6744
"459","37643",1,"Elizabethton","TN",36.355251,-82.18843
"460","37650",1,"Erwin","TN",36.128301,-82.4273
"461","37659",2,"Jonesborough","TN",36.293805,-82.49704
"462","37694",1,"Watauga","TN",36.376371,-82.278
"463","37743",1,"Greeneville","TN",36.102325,-82.85446
"464","37752",1,"Harrogate","TN",36.581713,-83.61278
"465","38501",1,"Cookeville","TN",36.1832,-85.52054
"466","38570",1,"Livingston","TN",36.376289,-85.32585
"467","38571",1,"Crossville","TN",36.04347,-85.094842
"468","39066",1,"Edwards","MS",32.295098,-90.60286
"469","39069",1,"Fayette","MS",31.707145,-91.05349
"470","39083",1,"Hazlehurst","MS",31.841281,-90.42995
"471","39120",1,"Natchez","MS",31.535545,-91.35434
"472","39154",1,"Raymond","MS",32.230592,-90.45709
"473","39168",1,"Taylorsville","MS",31.816868,-89.41533
"474","39175",1,"Utica","MS",32.105647,-90.61749
"475","39183",1,"Vicksburg","MS",32.386653,-90.84485
"476","39191",2,"Wesson","MS",31.714881,-90.39667
"477","39203",1,"Jackson","MS",32.308695,-90.19915
"478","39204",2,"Jackson","MS",32.284829,-90.22778
"479","39206",1,"Jackson","MS",32.365794,-90.17182
"480","39209",1,"Jackson","MS",32.325512,-90.25709
