15322,15323,4339,PR-00031,ARECIBO,00652,ARECIBO,PR,"92,562.00","80,657.00","11,905.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,ARECIBO,00688,ARECIBO,PR,"97,984.00","76,584.00","21,400.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,ARECIBO,66012,ARECIBO,PR,"49,623.00","40,303.00","9,320.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,ARECIBO RIO ARRIBA JOBOS,00612,ARECIBO,PR,"105,837.00","94,337.00","11,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,ARROYO,00714,ARROYO,PR,"3,516,945.00","2,901,115.00","615,830.00","8,100.00","6,700.00","1,400.00"
15322,15323,4339,PR-00031,BAJADERO,00616,ARECIBO,PR,"573,792.00","449,717.00","124,075.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARCELONETA,00617,ARECIBO,PR,"61,458.00","53,508.00","7,950.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARCELONETA,00617,BARCELONETA,PR,"4,166,084.00","3,278,136.00","887,948.00","80,700.00","67,400.00","13,300.00"
15322,15323,4339,PR-00031,BARCELONETA,00617,BAYAMON,PR,"47,825.00","47,825.00",0.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRANQUITAS,00794,BARRANQUITAS,PR,"15,399,096.00","12,538,358.00","2,860,738.00","327,800.00","268,700.00","59,100.00"
15322,15323,4339,PR-00031,BARRANQUITAS,00794,COMERIO,PR,"37,097.00","35,097.00","2,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRANQUITAS,00794,COROZAL,PR,"45,426.00","40,521.00","4,905.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRANQUITAS,00794,NARANJITO,PR,"40,577.00","24,377.00","16,200.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRIO DOMINGUITO,00612,ARECIBO,PR,"54,333.00","46,468.00","7,865.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRIO OBRERO,00915,SAN JUAN,PR,"35,368.00","20,708.00","14,660.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BARRIO OBRERO,00936,SAN JUAN,PR,"20,500.00",0.00,"20,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00739,CIDRA,PR,"48,666.00","26,666.00","22,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00956,BAYAMON,PR,"16,381,751.00","13,072,851.00","3,308,900.00","513,600.00","410,600.00","103,000.00"
15322,15323,4339,PR-00031,BAYAMON,00956,CABO ROJO,PR,"47,094.00","35,204.00","11,890.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00956,COMERIO,PR,"94,979.00","57,979.00","37,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00956,GUAYNABO,PR,"32,332.00","14,232.00","18,100.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00956,NARANJITO,PR,"117,248.00","92,498.00","24,750.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00956,PONCE,PR,"66,459.00","47,159.00","19,300.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00957,BAYAMON,PR,"7,141,569.00","5,694,416.00","1,447,153.00","113,900.00","66,400.00","47,500.00"
15322,15323,4339,PR-00031,BAYAMON,00958,BAYAMON,PR,"106,100.00","70,798.00","35,302.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00959,BAYAMON,PR,"6,862,785.00","5,350,954.00","1,511,831.00","230,600.00","182,100.00","48,500.00"
15322,15323,4339,PR-00031,BAYAMON,00959,CAGUAS,PR,"7,500.00",0.00,"7,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00960,BAYAMON,PR,"1,235,128.00","1,009,508.00","225,620.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BAYAMON,00961,BAYAMON,PR,"5,220,338.00","4,084,998.00","1,135,340.00","390,200.00","327,000.00","63,200.00"
15322,15323,4339,PR-00031,BO OBRERO,00915,SAN JUAN,PR,"23,700.00",0.00,"23,700.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,BOQUERON,00622,CABO ROJO,PR,"382,032.00","258,662.00","123,370.00","45,300.00","28,900.00","16,400.00"
15322,15323,4339,PR-00031,CABO ROJO,00623,CABO ROJO,PR,"3,120,414.00","2,493,516.00","626,898.00","104,500.00","103,800.00",700.00
15322,15323,4339,PR-00031,CABO ROJO,00623,CAGUAS,PR,"23,194.00","20,294.00","2,900.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,AGUAS BUENAS,PR,"90,165.00","76,065.00","14,100.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,BAYAMON,PR,"1,655.00",0.00,"1,655.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,CAGUAS,PR,"15,655,422.00","12,546,942.00","3,108,480.00","481,500.00","367,300.00","114,200.00"
15322,15323,4339,PR-00031,CAGUAS,00725,CANOVANAS,PR,"30,535.00","21,135.00","9,400.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,CAROLINA,PR,"15,410.00",0.00,"15,410.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,CAYEY,PR,"137,326.00","109,826.00","27,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,GUAYNABO,PR,"9,715.00",0.00,"9,715.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,GURABO,PR,"29,309.00","15,859.00","13,450.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,LUQUILLO,PR,"7,350.00",0.00,"7,350.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00725,SAN JUAN,PR,"8,670.00",0.00,"8,670.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAGUAS,00726,CAGUAS,PR,"1,237,738.00","1,027,853.00","209,885.00","60,400.00","59,800.00",600.00
15322,15323,4339,PR-00031,CAGUAS,00727,CAGUAS,PR,"7,734,497.00","6,285,412.00","1,449,085.00","274,300.00","214,700.00","59,600.00"
15322,15323,4339,PR-00031,CAGUAS,00727,CAYEY,PR,"60,496.00","42,596.00","17,900.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAMUY,00627,CAMUY,PR,"6,248,404.00","5,305,216.00","943,188.00","14,900.00","13,600.00","1,300.00"
15322,15323,4339,PR-00031,CANOVANAS,00729,CANOVANAS,PR,"19,364,079.00","14,493,108.00","4,870,971.00","770,500.00","573,000.00","197,500.00"
15322,15323,4339,PR-00031,CANOVANAS,00729,CAROLINA,PR,"41,431.00","33,511.00","7,920.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CANOVANAS,00729,LOIZA,PR,"191,204.00","138,646.00","52,558.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CANOVANAS,00729,RIO GRANDE,PR,"218,395.00","202,595.00","15,800.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CANOVANAS,00729,SAN JUAN,PR,"6,400.00",0.00,"6,400.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CANOVANAS,00983,CANOVANAS,PR,"21,740.00",0.00,"21,740.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAPARRA,00920,SAN JUAN,PR,"88,777.00","82,777.00","6,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00979,CAROLINA,PR,"4,060,473.00","2,898,697.00","1,161,776.00","136,200.00","129,700.00","6,500.00"
15322,15323,4339,PR-00031,CAROLINA,00979,CATANO,PR,"33,332.00","29,357.00","3,975.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00979,GURABO,PR,"124,812.00","124,812.00",0.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00979,YAUCO,PR,535.00,0.00,535.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00981,CAROLINA,PR,"2,300.00",0.00,"2,300.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00982,CAROLINA,PR,"2,545,914.00","1,998,988.00","546,926.00","26,400.00","17,000.00","9,400.00"
15322,15323,4339,PR-00031,CAROLINA,00983,CAROLINA,PR,"8,594,833.00","6,944,968.00","1,649,865.00","187,900.00","136,200.00","51,700.00"
15322,15323,4339,PR-00031,CAROLINA,00983,CAYEY,PR,"18,325.00",0.00,"18,325.00",0.00,0.00,0.00
