"","zip","Freq","city","state","latitude","longitude"
"240","23663",1,"Hampton","VA",37.031474,-76.31637
"241","23664",1,"Hampton","VA",37.056778,-76.29373
"242","23666",1,"Hampton","VA",37.050946,-76.40711
"243","23669",1,"Hampton","VA",37.037946,-76.34415
"244","23670",1,"Hampton","VA",37.072658,-76.38992
"245","23701",1,"Portsmouth","VA",36.810448,-76.36811
"246","23702",1,"Portsmouth","VA",36.803981,-76.32386
"247","23703",1,"Portsmouth","VA",36.867248,-76.38232
"248","23704",1,"Portsmouth","VA",36.830748,-76.31369
"249","23707",1,"Portsmouth","VA",36.835215,-76.3457
"250","26031",1,"Benwood","WV",40.013637,-80.72744
"251","26038",1,"Glen Dale","WV",39.951586,-80.74994
"252","26039",1,"Glen Easton","WV",39.835605,-80.67752
"253","26040",2,"McMechen","WV",39.987177,-80.73048
"254","26419",1,"Pine Grove","WV",39.551892,-80.67076
"255","26437",1,"Smithfield","WV",39.513468,-80.53196
"256","26448",1,"Wallace","WV",39.407957,-80.48869
"257","26554",2,"Fairmont","WV",39.470949,-80.13936
"258","26562",1,"Burton","WV",39.646936,-80.44192
"259","26575",1,"Hundred","WV",39.696744,-80.43872
"260","26581",1,"Littleton","WV",39.695772,-80.53077
"261","26582",2,"Mannington","WV",39.527817,-80.3586
"262","26585",2,"Metz","WV",39.611767,-80.41237
"263","26587",1,"Rachel","WV",39.520705,-80.30336
"264","26588",1,"Rivesville","WV",39.549346,-80.13097
"265","26591",1,"Worthington","WV",39.452034,-80.27599
"266","27330",1,"Sanford","NC",35.458804,-79.16415
"267","27332",2,"Sanford","NC",35.401023,-79.14419
"268","27376",1,"West End","NC",35.248989,-79.54383
"269","27501",1,"Angier","NC",35.494384,-78.71
"270","27504",2,"Benson","NC",35.390431,-78.53155
"271","27505",1,"Broadway","NC",35.42638,-79.03409
"272","27506",1,"Buies Creek","NC",35.406513,-78.73848
"273","27511",1,"Cary","NC",35.755651,-78.77508
"274","27517",1,"Chapel Hill","NC",35.892359,-79.020849
"275","27520",1,"Clayton","NC",35.635275,-78.4489
"276","27521",1,"Coats","NC",35.408375,-78.66964
"277","27524",2,"Four Oaks","NC",35.4152,-78.42116
"278","27526",2,"Fuquay Varina","NC",35.575302,-78.80234
"279","27529",2,"Garner","NC",35.679194,-78.60246
"280","27530",1,"Goldsboro","NC",35.384344,-78.00893
"281","27531",1,"Goldsboro","NC",35.463121,-77.995728
"282","27534",1,"Goldsboro","NC",35.377069,-77.92463
"283","27539",1,"Apex","NC",35.681429,-78.782556
"284","27540",1,"Holly Springs","NC",35.643545,-78.83486
"285","27542",2,"Kenly","NC",35.606392,-78.13755
"286","27545",1,"Knightdale","NC",35.790516,-78.48345
"287","27546",1,"Lillington","NC",35.396654,-78.83852
"288","27568",1,"Pine Level","NC",35.511864,-78.24273
"289","27569",2,"Princeton","NC",35.458912,-78.1638
"290","27571",1,"Rolesville","NC",35.921662,-78.45805
"291","27576",1,"Selma","NC",35.557966,-78.26479
"292","27577",1,"Smithfield","NC",35.506459,-78.34446
"293","27587",1,"Wake Forest","NC",35.97154,-78.52241
"294","27592",1,"Willow Spring","NC",35.554891,-78.67038
"295","27603",1,"Raleigh","NC",35.716105,-78.65734
"296","27604",1,"Raleigh","NC",35.814572,-78.58348
"297","27605",1,"Raleigh","NC",35.788284,-78.65316
"298","27606",1,"Raleigh","NC",35.758268,-78.71783
"299","27608",1,"Raleigh","NC",35.808451,-78.64667
"300","27609",1,"Raleigh","NC",35.844753,-78.63263
"301","27610",1,"Raleigh","NC",35.767829,-78.5861
"302","27612",1,"Raleigh","NC",35.847788,-78.70161
"303","27614",1,"Raleigh","NC",35.939255,-78.60317
"304","27615",1,"Raleigh","NC",35.891726,-78.63203
"305","27801",1,"Rocky Mount","NC",35.935125,-77.77076
"306","27803",1,"Rocky Mount","NC",35.924465,-77.83689
"307","27804",1,"Rocky Mount","NC",35.973773,-77.82694
"308","27805",2,"Aulander","NC",36.223682,-77.10397
"309","27809",1,"Battleboro","NC",36.032405,-77.78636
"310","27810",1,"Belhaven","NC",35.545041,-76.60012
"311","27812",1,"Bethel","NC",35.799764,-77.37765
"312","27814",1,"Blounts Creek","NC",35.384013,-76.93188
"313","27817",1,"Chocowinity","NC",35.487026,-77.07986
"314","27822",3,"Elm City","NC",35.809514,-77.8601
"315","27823",2,"Enfield","NC",36.190589,-77.71859
"316","27826",1,"Fairfield","NC",35.575982,-76.20409
"317","27828",1,"Farmville","NC",35.598204,-77.59066
"318","27829",1,"Fountain","NC",35.686549,-77.64461
"319","27830",1,"Fremont","NC",35.552162,-77.9727
"320","27834",2,"Greenville","NC",35.626653,-77.37896
"321","27843",2,"Hobgood","NC",35.999591,-77.40241
"322","27846",1,"Jamesville","NC",35.759335,-76.89865
"323","27847",1,"Kelford","NC",36.184037,-77.21536
"324","27849",2,"Lewiston Woodville","NC",36.083011,-77.19032
"325","27850",1,"Littleton","NC",36.451785,-77.90383
"326","27851",1,"Lucama","NC",35.640324,-78.02336
"327","27852",2,"Macclesfield","NC",35.746654,-77.64342
"328","27855",1,"Murfreesboro","NC",36.432993,-77.10287
"329","27856",1,"Nashville","NC",35.993357,-77.96738
"330","27858",1,"Greenville","NC",35.579216,-77.33836
"331","27860",1,"Pantego","NC",35.624117,-76.67274
"332","27862",1,"Pendleton","NC",36.490929,-77.1981
"333","27863",1,"Pikeville","NC",35.491814,-77.98298
"334","27864",1,"Pinetops","NC",35.795738,-77.64106
"335","27869",1,"Rich Square","NC",36.281144,-77.28809
"336","27870",1,"Roanoke Rapids","NC",36.448592,-77.67144
"337","27871",2,"Robersonville","NC",35.821436,-77.26186
"338","27874",1,"Scotland Neck","NC",36.128851,-77.41983
"339","27876",1,"Seaboard","NC",36.487125,-77.43618
"340","27878",1,"Sharpsburg","NC",35.867224,-77.83054
"341","27882",1,"Spring Hope","NC",35.94178,-78.11872
"342","27883",2,"Stantonsburg","NC",35.598504,-77.81173
"343","27884",1,"Stokes","NC",35.700448,-77.27014
"344","27885",1,"Swanquarter","NC",35.452071,-76.27892
"345","27886",2,"Tarboro","NC",35.905299,-77.54056
"346","27888",1,"Walstonburg","NC",35.593689,-77.70192
"347","27889",3,"Washington","NC",35.560439,-77.03459
"348","27891",2,"Whitakers","NC",36.10607,-77.73
"349","27892",2,"Williamston","NC",35.824061,-77.08093
"350","27893",2,"Wilson","NC",35.715315,-77.91989
"351","27896",1,"Wilson","NC",35.768693,-77.95167
"352","27909",2,"Elizabeth City","NC",36.293192,-76.23692
"353","27910",2,"Ahoskie","NC",36.293352,-76.98612
"354","27916",1,"Aydlett","NC",36.314447,-75.89888
"355","27919",1,"Belvidere","NC",36.319777,-76.49654
"356","27920",1,"Buxton","NC",35.263128,-75.55787
"357","27921",1,"Camden","NC",36.344333,-76.16595
"358","27922",1,"Cofield","NC",36.339548,-76.88086
"359","27924",2,"Colerain","NC",36.192231,-76.83458
"360","27925",1,"Columbia","NC",35.883885,-76.22037
"361","27926",1,"Corapeake","NC",36.519826,-76.61637
"362","27927",1,"Corolla","NC",36.435092,-75.84497
"363","27928",1,"Creswell","NC",35.849234,-76.4067
"364","27929",1,"Currituck","NC",36.433902,-75.97921
"365","27932",1,"Edenton","NC",36.093252,-76.62077
"366","27935",1,"Eure","NC",36.440867,-76.86007
"367","27936",1,"Frisco","NC",35.24554,-75.618
"368","27938",1,"Gatesville","NC",36.410008,-76.75097
"369","27939",1,"Grandy","NC",36.239666,-75.87361
"370","27943",1,"Hatteras","NC",35.218342,-75.68792
"371","27944",1,"Hertford","NC",36.157292,-76.4275
"372","27946",1,"Hobbsville","NC",36.362745,-76.60188
"373","27947",1,"Jarvisburg","NC",36.189366,-75.86047
"374","27948",1,"Kill Devil Hills","NC",36.022242,-75.67686
"375","27949",2,"Kitty Hawk","NC",36.115899,-75.72772
"376","27953",2,"Manns Harbor","NC",35.795867,-75.85014
"377","27954",1,"Manteo","NC",35.913938,-75.67961
"378","27956",1,"Maple","NC",36.419422,-76.03362
"379","27957",1,"Merry Hill","NC",36.067244,-76.76046
"380","27958",2,"Moyock","NC",36.497406,-76.13715
"381","27959",1,"Nags Head","NC",35.923805,-75.61144
"382","27960",1,"Ocracoke","NC",35.113265,-75.97255
"383","27962",1,"Plymouth","NC",35.842107,-76.73206
"384","27964",1,"Point Harbor","NC",36.093211,-75.80319
"385","27965",1,"Poplar Branch","NC",36.273428,-75.87867
"386","27968",1,"Rodanthe","NC",35.661979,-75.47741
"387","27972",1,"Salvo","NC",35.538351,-75.47473
"388","27974",1,"Shiloh","NC",36.233836,-76.03822
"389","27976",1,"South Mills","NC",36.466396,-76.29809
"390","27979",1,"Sunbury","NC",36.440509,-76.60411
"391","27980",1,"Tyner","NC",36.256548,-76.62627
"392","27983",2,"Windsor","NC",36.015391,-76.9349
"393","28091",1,"Lilesville","NC",34.970129,-79.93705
"394","28119",1,"Morven","NC",34.858713,-80.02232
"395","28301",2,"Fayetteville","NC",35.042389,-78.84124
"396","28302",1,"Fayetteville","NC",35.034307,-78.908828
"397","28303",1,"Fayetteville","NC",35.084163,-78.953
"398","28304",2,"Fayetteville","NC",35.02844,-78.97037
"399","28305",1,"Fayetteville","NC",35.056963,-78.90369
"400","28306",2,"Fayetteville","NC",35.003712,-78.92179
"401","28311",1,"Fayetteville","NC",35.134301,-78.89411
"402","28312",3,"Fayetteville","NC",34.93,-78.72
"403","28314",1,"Fayetteville","NC",35.060087,-79.00848
"404","28315",1,"Aberdeen","NC",35.12416,-79.4415
"405","28318",2,"Autryville","NC",35.020272,-78.614
"406","28320",1,"Bladenboro","NC",34.552642,-78.78102
"407","28323",1,"Bunnlevel","NC",35.316332,-78.82527
"408","28325",1,"Calypso","NC",35.152512,-78.10474
"409","28326",2,"Cameron","NC",35.278125,-79.15153
"410","28327",2,"Carthage","NC",35.319639,-79.40248
"411","28328",4,"Clinton","NC",35.000056,-78.33424
"412","28332",1,"Dublin","NC",34.655921,-78.72076
"413","28333",1,"Dudley","NC",35.293245,-78.01897
"414","28334",2,"Dunn","NC",35.302419,-78.6012
"415","28337",1,"Elizabethtown","NC",34.647611,-78.58643
"416","28338",1,"Ellerbe","NC",35.089476,-79.72904
"417","28339",1,"Erwin","NC",35.322849,-78.68964
"418","28340",1,"Fairmont","NC",34.476857,-79.13005
"419","28341",2,"Faison","NC",35.119076,-78.16439
"420","28342",1,"Falcon","NC",35.191142,-78.6514
"421","28344",2,"Godwin","NC",35.171062,-78.63648
"422","28345",1,"Hamlet","NC",34.879186,-79.69001
"423","28347",1,"Hoffman","NC",35.042172,-79.53503
"424","28348",2,"Hope Mills","NC",34.954709,-78.93744
"425","28349",1,"Kenansville","NC",34.977225,-77.94761
"426","28351",1,"Laurel Hill","NC",34.827291,-79.56026
"427","28352",1,"Laurinburg","NC",34.779227,-79.45745
"428","28353",1,"Laurinburg","NC",34.781768,-79.482423
"429","28356",2,"Linden","NC",35.237338,-78.79613
"430","28357",2,"Lumber Bridge","NC",34.902698,-79.08288
"431","28358",1,"Lumberton","NC",34.620874,-78.98986
"432","28359",1,"Lumberton","NC",34.607669,-79.014425
"433","28360",1,"Lumberton","NC",34.659575,-79.06282
"434","28363",1,"Marston","NC",34.938451,-79.54609
"435","28364",1,"Maxton","NC",34.735024,-79.32836
"436","28365",3,"Mount Olive","NC",35.184516,-78.06056
"437","28366",2,"Newton Grove","NC",35.237142,-78.36593
"438","28369",1,"Orrum","NC",34.434292,-79.03714
"439","28371",3,"Parkton","NC",34.912113,-78.9999
"440","28372",1,"Pembroke","NC",34.69004,-79.18802
"441","28375",1,"Proctorville","NC",34.471259,-79.041388
"442","28376",1,"Raeford","NC",34.992085,-79.23013
"443","28377",2,"Red Springs","NC",34.828798,-79.21215
"444","28379",1,"Rockingham","NC",34.937078,-79.7605
"445","28382",2,"Roseboro","NC",34.945305,-78.51432
"446","28383",1,"Rowland","NC",34.571076,-79.27404
"447","28384",4,"Saint Pauls","NC",34.804654,-78.9594
"448","28385",1,"Salemburg","NC",35.053627,-78.50025
"449","28386",2,"Shannon","NC",34.851865,-79.12266
"450","28387",1,"Southern Pines","NC",35.180394,-79.39084
"451","28390",2,"Spring Lake","NC",35.211913,-78.97499
"452","28391",1,"Stedman","NC",35.016373,-78.6941
"453","28392",1,"Tar Heel","NC",34.742752,-78.80645
"454","28393",1,"Turkey","NC",34.989801,-78.18555
"455","28394",1,"Vass","NC",35.218131,-79.24449
"456","28395",1,"Wade","NC",35.145952,-78.74102
"457","28398",1,"Warsaw","NC",34.993016,-78.08407
"458","28399",1,"White Oak","NC",34.786138,-78.70765
"459","28421",1,"Atkinson","NC",34.524003,-78.18584
"460","28422",1,"Bolivia","NC",34.006479,-78.19035
"461","28423",1,"Bolton","NC",34.319905,-78.37743
"462","28425",1,"Burgaw","NC",34.554821,-77.92764
"463","28430",1,"Cerro Gordo","NC",34.285951,-78.93039
"464","28431",1,"Chadbourn","NC",34.312363,-78.83023
"465","28432",1,"Clarendon","NC",34.17074,-78.75997
"466","28433",2,"Clarkton","NC",34.491177,-78.64362
"467","28434",1,"Council","NC",34.461167,-78.46244
"468","28435",1,"Currie","NC",34.430433,-78.10539
"469","28436",1,"Delco","NC",34.275453,-78.26673
"470","28438",1,"Evergreen","NC",34.430348,-78.91932
"471","28439",1,"Fair Bluff","NC",34.309767,-79.02516
"472","28441",1,"Garland","NC",34.788387,-78.40574
"473","28442",1,"Hallsboro","NC",34.323483,-78.59534
"474","28443",1,"Hampstead","NC",34.407677,-77.65238
"475","28444",2,"Harrells","NC",34.686496,-78.32406
"476","28445",1,"Holly Ridge","NC",34.47722,-77.55978
"477","28447",3,"Ivanhoe","NC",34.595158,-78.23438
"478","28448",1,"Kelly","NC",34.464635,-78.29701
"479","28450",1,"Lake Waccamaw","NC",34.319538,-78.51678
"480","28451",1,"Leland","NC",34.25124,-78.06492
"481","28453",1,"Magnolia","NC",34.888483,-78.05955
"482","28454",1,"Maple Hill","NC",34.676719,-77.65343
"483","28455",1,"Nakina","NC",34.11045,-78.6608
