"","zip","Freq","city","state","latitude","longitude"
"127","40830",1,"Gulston","KY",36.772301,-83.33415
"128","40844",1,"Hoskinston","KY",37.058837,-83.38533
"129","40873",1,"Wallins Creek","KY",36.823334,-83.41058
"130","41039",1,"Ewing","KY",38.424954,-83.86286
"131","41041",1,"Flemingsburg","KY",38.418131,-83.72497
"132","41049",1,"Hillsboro","KY",38.286314,-83.6512
"133","41143",2,"Grayson","KY",38.323106,-82.94997
"134","41146",2,"Hitchins","KY",38.272476,-82.90494
"135","41149",1,"Isonville","KY",38.061324,-83.05005
"136","41164",1,"Olive Hill","KY",38.292177,-83.18381
"137","41171",1,"Sandy Hook","KY",38.089097,-83.09554
"138","41180",1,"Webbville","KY",38.132937,-82.85098
"139","41181",1,"Willard","KY",38.204459,-82.907615
"140","41216",2,"East Point","KY",37.756007,-82.81931
"141","41219",2,"Flatgap","KY",37.933492,-82.90279
"142","41222",3,"Hagerhill","KY",37.780917,-82.82744
"143","41224",1,"Inez","KY",37.866327,-82.52903
"144","41230",1,"Louisa","KY",38.071237,-82.64062
"145","41232",1,"Lowmansville","KY",37.916701,-82.73746
"146","41234",1,"Meally","KY",37.795418,-82.7337
"147","41238",1,"Oil Springs","KY",37.841448,-82.94106
"148","41240",2,"Paintsville","KY",37.823275,-82.78167
"149","41255",1,"Sitka","KY",37.916221,-82.83962
"150","41256",1,"Staffordsville","KY",37.832617,-82.86299
"151","41257",1,"Stambaugh","KY",37.940709,-82.81233
"152","41260",1,"Thelma","KY",37.831324,-82.76039
"153","41263",2,"Tutor Key","KY",37.8583,-82.7598
"154","41264",1,"Ulysses","KY",37.935529,-82.68331
"155","41274",1,"Wittensville","KY",37.86388,-82.80914
"156","41301",1,"Campton","KY",37.716311,-83.51835
"157","41339",1,"Jackson","KY",37.533559,-83.34547
"158","41348",1,"Lost Creek","KY",37.426337,-83.29911
"159","41366",1,"Rousseau","KY",37.593059,-83.287774
"160","41501",1,"Pikeville","KY",37.478169,-82.5189
"161","41514",1,"Belfry","KY",37.672296,-82.30442
"162","41519",1,"Canada","KY",37.60512,-82.31477
"163","41602",1,"Auxier","KY",37.73696,-82.74012
"164","41603",1,"Banner","KY",37.601078,-82.69496
"165","41605",2,"Betsy Layne","KY",37.554631,-82.63174
"166","41606",1,"Bevinsville","KY",37.362943,-82.73277
"167","41642",1,"Ivel","KY",37.587011,-82.66028
"168","41653",1,"Prestonsburg","KY",37.667872,-82.75876
"169","41701",1,"Hazard","KY",37.274854,-83.19061
"170","41714",1,"Bear Branch","KY",37.163342,-83.51527
"171","41719",1,"Bonnyman","KY",37.295365,-83.25414
"172","41740",1,"Emmalena","KY",37.348377,-83.04938
"173","41749",1,"Hyden","KY",37.17621,-83.38301
"174","41776",1,"Wooton","KY",37.167173,-83.2852
"175","41777",1,"Yeaddiss","KY",37.065439,-83.22479
"176","42001",1,"Paducah","KY",37.066543,-88.65687
"177","42003",1,"Paducah","KY",37.044233,-88.59046
"178","45331",1,"Greenville","OH",40.094141,-84.63574
"179","45390",1,"Union City","OH",40.20451,-84.78292
"180","46151",1,"Martinsville","IN",39.442774,-86.41337
"181","46158",1,"Mooresville","IN",39.588545,-86.37431
"182","46201",1,"Indianapolis","IN",39.775125,-86.10839
"183","46226",1,"Indianapolis","IN",39.83729,-86.05378
"184","46714",1,"Bluffton","IN",40.728816,-85.16565
"185","46733",1,"Decatur","IN",40.831351,-84.93704
"186","46740",1,"Geneva","IN",40.599769,-84.96856
"187","46750",1,"Huntington","IN",40.872261,-85.49061
"188","46766",1,"Liberty Center","IN",40.708804,-85.29184
"189","46792",1,"Warren","IN",40.683261,-85.43218
"190","46798",1,"Yoder","IN",40.942397,-85.23342
"191","46808",1,"Fort Wayne","IN",41.094348,-85.16151
"192","47177",1,"Underwood","IN",38.603451,-85.76711
"193","47243",1,"Hanover","IN",38.699654,-85.47234
"194","47250",1,"Madison","IN",38.787175,-85.38031
"195","47265",1,"North Vernon","IN",39.011225,-85.63325
"196","47326",1,"Bryant","IN",40.548194,-84.96724
"197","47369",1,"Pennville","IN",40.495879,-85.14637
"198","47371",1,"Portland","IN",40.419489,-84.96936
"199","47448",1,"Nashville","IN",39.199357,-86.2395
"200","57551",1,"Martin","SD",43.223447,-101.65737
"201","57574",1,"Tuthill","SD",43.126441,-101.3747
"202","57577",1,"Wanblee","SD",43.552017,-101.67309
"203","57714",2,"Allen","SD",43.31492,-101.92918
"204","57716",1,"Batesland","SD",43.134526,-102.16756
"205","57752",2,"Kyle","SD",43.389365,-102.17671
"206","57756",1,"Manderson","SD",43.24449,-102.49502
"207","57764",1,"Oglala","SD",43.257154,-102.77414
"208","57770",1,"Pine Ridge","SD",43.046493,-102.57323
"209","57772",1,"Porcupine","SD",43.331433,-102.38093
"210","57794",1,"Wounded Knee","SD",43.138184,-102.36897
"211","60129",1,"Esmond","IL",42.034502,-88.97084
"212","60146",2,"Kirkland","IL",42.100571,-88.87665
"213","60416",1,"Coal City","IL",41.292011,-88.2783
"214","60450",1,"Morris","IL",41.370642,-88.40749
"215","60966",1,"Sheldon","IL",40.762507,-87.57423
"216","60970",1,"Watseka","IL",40.784447,-87.74051
"217","61052",1,"Monroe Center","IL",42.110548,-89.00751
"218","61068",1,"Rochelle","IL",41.935139,-89.06891
"219","63012",1,"Barnhart","MO",38.337458,-90.42316
"220","63016",1,"Cedar Hill","MO",38.352825,-90.63595
"221","63020",1,"De Soto","MO",38.120303,-90.55426
"222","63028",2,"Festus","MO",38.187767,-90.4077
"223","63050",1,"Hillsboro","MO",38.259946,-90.5666
"224","63051",1,"House Springs","MO",38.405287,-90.57059
"225","63349",1,"Hawk Point","MO",38.96624,-91.14919
"226","63353",1,"Louisiana","MO",39.449012,-91.07518
"227","63362",1,"Moscow Mills","MO",38.952724,-90.89199
"228","63377",1,"Silex","MO",39.110908,-91.08017
"229","63379",1,"Troy","MO",38.991916,-90.98649
"230","63389",1,"Winfield","MO",39.00006,-90.77209
"231","63454",1,"Maywood","MO",39.93264,-91.63745
"232","63471",1,"Taylor","MO",39.925941,-91.49636
"233","63627",1,"Bloomsdale","MO",38.051824,-90.25527
"234","68340",1,"Deshler","NE",40.135651,-97.73636
"235","68341",1,"De Witt","NE",40.389849,-96.91229
"236","68352",1,"Fairbury","NE",40.151358,-97.20374
"237","68370",1,"Hebron","NE",40.154291,-97.54895
"238","68462",1,"Waverly","NE",40.924298,-96.52581
"239","68504",1,"Lincoln","NE",40.8442,-96.65563
"240","68505",1,"Lincoln","NE",40.82655,-96.62564
"241","68506",1,"Lincoln","NE",40.785557,-96.64599
"242","68508",1,"Lincoln","NE",40.814191,-96.70744
"243","68510",1,"Lincoln","NE",40.807106,-96.65634
"244","68512",1,"Lincoln","NE",40.7448,-96.69574
"245","68516",1,"Lincoln","NE",40.749224,-96.64566
"246","68943",1,"Hardy","NE",40.023871,-97.9101
"247","68978",1,"Superior","NE",40.03686,-98.07828
"248","71107",1,"Shreveport","LA",32.56443,-93.8305
"249","71111",1,"Bossier City","LA",32.552315,-93.70836
"250","71112",1,"Bossier City","LA",32.478752,-93.6704
"251","71115",1,"Shreveport","LA",32.350987,-93.62938
"252","71201",1,"Monroe","LA",32.519393,-92.10755
"253","71202",1,"Monroe","LA",32.456862,-92.08881
"254","71203",1,"Monroe","LA",32.547067,-92.04384
"255","71291",1,"West Monroe","LA",32.526944,-92.1599
"256","71292",1,"West Monroe","LA",32.456034,-92.18276
"257","71294",1,"West Monroe","LA",32.490777,-92.159354
"258","71601",1,"Pine Bluff","AR",34.215648,-91.98841
"259","71602",2,"White Hall","AR",34.261359,-92.09592
"260","71603",1,"Pine Bluff","AR",34.189398,-92.04495
"261","71822",1,"Ashdown","AR",33.675597,-94.13465
"262","71832",1,"De Queen","AR",34.038226,-94.33597
"263","71836",1,"Foreman","AR",33.731908,-94.38751
"264","71846",1,"Lockesburg","AR",33.961768,-94.14717
"265","71852",1,"Nashville","AR",33.985613,-93.85214
"266","71853",1,"Ogden","AR",33.582879,-94.01151
"267","71913",2,"Hot Springs National Park","AR",34.47056,-93.08805
"268","72004",1,"Altheimer","AR",34.252213,-91.7679
"269","72016",1,"Bigelow","AR",34.993579,-92.62183
"270","72046",1,"England","AR",34.53785,-91.92159
"271","72104",1,"Malvern","AR",34.364093,-92.8146
"272","72132",1,"Redfield","AR",34.443452,-92.1854
"273","72133",1,"Reydell","AR",34.165734,-91.57169
"274","72152",1,"Sherrill","AR",34.352844,-91.98078
"275","72168",1,"Tucker","AR",34.434204,-91.98585
"276","72182",1,"Wright","AR",34.429059,-92.059863
"277","72901",1,"Fort Smith","AR",35.373791,-94.41371
"278","72916",2,"Fort Smith","AR",35.265119,-94.37789
"279","72921",1,"Alma","AR",35.48891,-94.20897
"280","72932",1,"Cedarville","AR",35.604409,-94.37313
"281","72936",1,"Greenwood","AR",35.200061,-94.24376
"282","72946",1,"Mountainburg","AR",35.649503,-94.15357
"283","72947",1,"Mulberry","AR",35.528854,-94.05225
"284","72952",1,"Rudy","AR",35.562293,-94.31088
"285","72955",1,"Uniontown","AR",35.594579,-94.44989
"286","72956",1,"Van Buren","AR",35.456536,-94.34581
"287","73004",1,"Amber","OK",35.152892,-97.85582
"288","73005",1,"Anadarko","OK",35.050671,-98.23984
"289","73006",1,"Apache","OK",34.894964,-98.38697
"290","73008",1,"Bethany","OK",35.506456,-97.63934
"291","73009",1,"Binger","OK",35.292476,-98.35804
"292","73010",3,"Blanchard","OK",35.118392,-97.66381
"293","73012",1,"Bray","OK",34.48532,-97.852223
"294","73013",1,"Edmond","OK",35.623805,-97.47909
"295","73015",1,"Carnegie","OK",35.113271,-98.58643
"296","73018",2,"Chickasha","OK",35.040526,-97.94723
"297","73020",2,"Choctaw","OK",35.465363,-97.26645
"298","73026",1,"Norman","OK",35.22704,-97.28198
"299","73030",1,"Davis","OK",34.485896,-97.14753
"300","73032",1,"Dougherty","OK",34.400476,-97.05041
"301","73034",1,"Edmond","OK",35.683768,-97.44686
"302","73036",1,"El Reno","OK",35.519046,-97.95534
"303","73042",1,"Gracemont","OK",35.218293,-98.2484
"304","73045",1,"Harrah","OK",35.491184,-97.16132
"305","73047",1,"Hinton","OK",35.463837,-98.32451
"306","73049",1,"Jones","OK",35.572909,-97.29596
"307","73051",1,"Lexington","OK",35.039068,-97.29276
"308","73053",1,"Lookeba","OK",35.372736,-98.41223
"309","73054",1,"Luther","OK",35.662619,-97.18976
"310","73055",1,"Marlow","OK",34.637595,-97.93235
"311","73057",1,"Maysville","OK",34.828663,-97.42481
"312","73064",1,"Mustang","OK",35.388059,-97.73626
"313","73065",1,"Newcastle","OK",35.240232,-97.60908
"314","73067",1,"Ninnekah","OK",34.909551,-97.9436
"315","73068",1,"Noble","OK",35.138421,-97.32689
"316","73069",1,"Norman","OK",35.228649,-97.45629
"317","73071",1,"Norman","OK",35.225702,-97.42394
"318","73072",1,"Norman","OK",35.212681,-97.48672
"319","73074",1,"Paoli","OK",34.831083,-97.2718
"320","73078",1,"Piedmont","OK",35.654827,-97.76238
"321","73080",1,"Purcell","OK",35.017656,-97.39646
"322","73086",1,"Sulphur","OK",34.49284,-96.98606
"323","73089",1,"Tuttle","OK",35.279882,-97.78458
"324","73093",1,"Washington","OK",35.089882,-97.48837
"325","73095",1,"Wayne","OK",34.913215,-97.30452
"326","73098",1,"Wynnewood","OK",34.634693,-97.16322
"327","73099",1,"Yukon","OK",35.506204,-97.74814
"328","73105",1,"Oklahoma City","OK",35.509659,-97.50211
"329","73106",1,"Oklahoma City","OK",35.482309,-97.53499
"330","73108",1,"Oklahoma City","OK",35.447126,-97.55824
"331","73109",1,"Oklahoma City","OK",35.43366,-97.52496
"332","73110",1,"Oklahoma City","OK",35.459478,-97.39721
"333","73111",1,"Oklahoma City","OK",35.504109,-97.47889
"334","73112",1,"Oklahoma City","OK",35.517857,-97.57284
"335","73114",1,"Oklahoma City","OK",35.568806,-97.52544
"336","73115",1,"Oklahoma City","OK",35.440311,-97.44201
"337","73116",1,"Oklahoma City","OK",35.544864,-97.55637
"338","73117",1,"Oklahoma City","OK",35.476457,-97.47411
"339","73118",1,"Oklahoma City","OK",35.515008,-97.53106
"340","73119",1,"Oklahoma City","OK",35.42306,-97.56051
"341","73120",1,"Oklahoma City","OK",35.579488,-97.56496
"342","73121",1,"Oklahoma City","OK",35.50356,-97.44693
"343","73127",2,"Oklahoma City","OK",35.481507,-97.6423
"344","73128",1,"Oklahoma City","OK",35.441759,-97.62721
"345","73129",2,"Oklahoma City","OK",35.431361,-97.49267
"346","73130",2,"Oklahoma City","OK",35.459512,-97.35183
"347","73132",1,"Oklahoma City","OK",35.552755,-97.63571
"348","73135",2,"Oklahoma City","OK",35.40017,-97.43249
"349","73139",2,"Oklahoma City","OK",35.388461,-97.52713
"350","73141",1,"Oklahoma City","OK",35.498461,-97.39314
"351","73142",1,"Oklahoma City","OK",35.605785,-97.63042
"352","73150",2,"Oklahoma City","OK",35.407113,-97.33996
"353","73153",1,"Oklahoma City","OK",35.551409,-97.407537
"354","73159",2,"Oklahoma City","OK",35.386411,-97.55731
"355","73160",2,"Oklahoma City","OK",35.34377,-97.48596
"356","73165",2,"Oklahoma City","OK",35.338689,-97.36747
"357","73169",1,"Oklahoma City","OK",35.388023,-97.64135
"358","73170",2,"Oklahoma City","OK",35.338716,-97.53569
"359","73173",1,"Oklahoma City","OK",35.355645,-97.64479
"360","73179",1,"Oklahoma City","OK",35.416826,-97.62787
"361","73401",2,"Ardmore","OK",34.184742,-97.12655
"362","73430",1,"Burneyville","OK",33.925768,-97.36956
"363","73432",1,"Coleman","OK",34.252682,-96.43358
"364","73434",1,"Foster","OK",34.647208,-97.55044
"365","73438",1,"Healdton","OK",34.238486,-97.48895
"366","73439",1,"Kingston","OK",33.938714,-96.71234
"367","73440",1,"Lebanon","OK",33.975243,-96.90609
"368","73443",1,"Lone Grove","OK",34.175234,-97.28894
"369","73446",2,"Madill","OK",34.092658,-96.74851
"370","73447",1,"Mannsville","OK",34.225742,-96.86109
"371","73448",1,"Marietta","OK",33.9401,-97.11031
"372","73449",1,"Mead","OK",33.990978,-96.54409
"373","73456",1,"Ringling","OK",34.165558,-97.62121
"374","73458",1,"Springer","OK",34.337522,-97.23958
"375","73459",1,"Thackerville","OK",33.794716,-97.13848
"376","73460",1,"Tishomingo","OK",34.253452,-96.68124
"377","73463",1,"Wilson","OK",34.149455,-97.43096
"378","73501",1,"Lawton","OK",34.608348,-98.39414
"379","73505",1,"Lawton","OK",34.613973,-98.46255
"380","73507",1,"Lawton","OK",34.621373,-98.4001
"381","73527",1,"Cache","OK",34.613786,-98.62492
"382","73533",2,"Duncan","OK",34.502833,-97.95185
"383","73538",1,"Elgin","OK",34.747379,-98.27805
"384","73540",1,"Faxon","OK",34.465332,-98.56181
"385","73542",1,"Frederick","OK",34.410061,-98.96701
"386","73543",1,"Geronimo","OK",34.478901,-98.37791
"387","73548",1,"Hastings","OK",34.239192,-98.11312
"388","73552",1,"Indiahoma","OK",34.62256,-98.75386
"389","73557",1,"Medicine Park","OK",34.72775,-98.5008
"390","73559",1,"Mountain Park","OK",34.696985,-98.96184
"391","73562",1,"Randlett","OK",34.188182,-98.43533
"392","73564",1,"Roosevelt","OK",34.834172,-98.97568
"393","73565",1,"Ryan","OK",34.008894,-97.93581
"394","73566",1,"Snyder","OK",34.637179,-98.96532
"395","73567",1,"Sterling","OK",34.748538,-98.16905
"396","73570",1,"Tipton","OK",34.500298,-99.12375
"397","73572",1,"Walters","OK",34.359739,-98.3455
"398","73573",1,"Waurika","OK",34.16127,-97.99784
"399","73644",1,"Elk City","OK",35.405935,-99.41658
"400","73651",1,"Hobart","OK",35.018385,-99.09374
"401","73662",1,"Sayre","OK",35.321815,-99.65314
"402","74006",1,"Bartlesville","OK",36.733398,-95.92404
"403","74008",1,"Bixby","OK",35.951402,-95.88361
"404","74011",1,"Broken Arrow","OK",35.992283,-95.80542
"405","74012",1,"Broken Arrow","OK",36.045907,-95.80694
"406","74014",1,"Broken Arrow","OK",36.053246,-95.70957
"407","74017",1,"Claremore","OK",36.327143,-95.61192
"408","74019",1,"Claremore","OK",36.28,-95.49
"409","74033",1,"Glenpool","OK",35.951244,-96.00803
"410","74038",1,"Jennings","OK",36.164934,-96.56083
"411","74047",2,"Mounds","OK",35.853188,-96.00205
"412","74055",1,"Owasso","OK",36.278298,-95.8305
"413","74063",3,"Sand Springs","OK",36.139385,-96.16523
"414","74107",1,"Tulsa","OK",36.102042,-96.03144
"415","74112",1,"Tulsa","OK",36.148444,-95.90841
"416","74127",2,"Tulsa","OK",36.160341,-96.03435
"417","74129",1,"Tulsa","OK",36.126446,-95.86763
"418","74133",1,"Tulsa","OK",36.04309,-95.88417
"419","74330",1,"Adair","OK",36.434328,-95.25512
"420","74340",1,"Disney","OK",36.48721,-94.98452
"421","74359",1,"Oaks","OK",36.415938,-94.787091
"422","74366",1,"Spavinaw","OK",36.394258,-95.04869
"423","74421",1,"Beggs","OK",35.755522,-96.04744
"424","74425",1,"Canadian","OK",35.172538,-95.62824
"425","74426",1,"Checotah","OK",35.443872,-95.54393
"426","74428",1,"Council Hill","OK",35.550269,-95.64874
"427","74429",1,"Coweta","OK",35.94785,-95.6377
"428","74430",1,"Crowder","OK",35.124644,-95.66668
"429","74431",1,"Dewar","OK",35.458946,-95.94597
"430","74432",2,"Eufaula","OK",35.280145,-95.57854
"431","74437",1,"Henryetta","OK",35.447961,-95.95038
"432","74445",1,"Morris","OK",35.616464,-95.84645
"433","74447",1,"Okmulgee","OK",35.628612,-95.9734
"434","74462",1,"Stigler","OK",35.272967,-95.16328
"435","74464",1,"Tahlequah","OK",35.923658,-94.97185
"436","74467",1,"Wagoner","OK",35.961019,-95.3611
"437","74469",1,"Warner","OK",35.493581,-95.30914
"438","74501",1,"Mcalester","OK",34.944399,-95.75709
"439","74523",1,"Antlers","OK",34.229335,-95.61603
"440","74525",1,"Atoka","OK",34.347553,-96.11276
"441","74533",1,"Caney","OK",34.217672,-96.19634
"442","74538",1,"Coalgate","OK",34.553763,-96.23084
"443","74546",1,"Haileyville","OK",34.855223,-95.57691
"444","74553",1,"Kiowa","OK",34.708098,-95.90485
"445","74554",1,"Krebs","OK",34.926507,-95.72048
"446","74558",1,"Nashoba","OK",34.497876,-95.1316
"447","74560",1,"Pittsburg","OK",34.66625,-95.78885
"448","74565",1,"Savanna","OK",34.831398,-95.83967
"449","74569",1,"Stringtown","OK",34.491359,-95.94157
"450","74571",1,"Talihina","OK",34.729815,-95.03625
"451","74578",1,"Wilburton","OK",34.886021,-95.29859
"452","74701",1,"Durant","OK",34.009209,-96.38612
"453","74720",1,"Achille","OK",33.83464,-96.39018
"454","74726",1,"Bokchito","OK",33.98526,-96.15629
"455","74728",1,"Broken Bow","OK",34.142978,-94.80269
"456","74730",1,"Calera","OK",33.920767,-96.44073
"457","74731",1,"Cartwright","OK",33.869195,-96.57617
"458","74733",1,"Colbert","OK",33.84836,-96.5029
"459","74734",1,"Eagletown","OK",34.138965,-94.55407
"460","74740",1,"Haworth","OK",33.784733,-94.60436
"461","74745",1,"Idabel","OK",33.883578,-94.83154
"462","74756",1,"Sawyer","OK",34.023191,-95.36911
"463","74764",1,"Valliant","OK",34.038794,-95.07793
"464","74801",1,"Shawnee","OK",35.327341,-96.93544
"465","74804",2,"Shawnee","OK",35.375188,-96.93162
"466","74820",2,"Ada","OK",34.780243,-96.68761
"467","74825",1,"Allen","OK",34.817511,-96.4108
"468","74826",1,"Asher","OK",35.012407,-96.91873
"469","74827",1,"Atwood","OK",34.949547,-96.33356
"470","74831",1,"Byars","OK",34.891218,-97.06278
"471","74840",2,"Earlsboro","OK",35.29689,-96.78325
"472","74843",1,"Fitzhugh","OK",34.648631,-96.73885
"473","74844",1,"Francis","OK",34.878209,-96.58838
"474","74848",1,"Holdenville","OK",35.088636,-96.38778
"475","74849",3,"Konawa","OK",34.969783,-96.73899
"476","74851",2,"Mcloud","OK",35.4122,-97.0984
"477","74852",2,"Macomb","OK",35.123383,-97.00869
"478","74854",1,"Maud","OK",35.129805,-96.77625
"479","74855",1,"Meeker","OK",35.507952,-96.89689
"480","74857",2,"Newalla","OK",35.351612,-97.19507
"481","74859",1,"Okemah","OK",35.44116,-96.30798
"482","74864",2,"Prague","OK",35.490727,-96.69141
"483","74868",1,"Seminole","OK",35.249655,-96.65915
"484","74871",1,"Stonewall","OK",34.630936,-96.55756
"485","74872",1,"Stratford","OK",34.793533,-96.97738
"486","74873",1,"Tecumseh","OK",35.231608,-96.9767
